timestamp,building_id,meter_reading,site_id,outdoor_temperature,cloudCoverage,dewTemperature,precipDepth1HR,precipDepth6HR,seaLvlPressure,windDirection,windSpeed,hour,day_of_week,month,is_weekend,energy
2016-02-23 21:00:00,Rat_office_Adele,713.69,Rat,6.1,8.0,5.0,-1.0,40.0,1018.7,20.0,5.7,21,1,2,0,713.69
2016-02-23 22:00:00,Rat_office_Adele,700.98,Rat,6.1,8.0,5.0,-1.0,40.0,1018.3,30.0,5.1,22,1,2,0,700.98
2016-02-23 23:00:00,Rat_office_Adele,696.05,Rat,6.1,8.0,5.0,-1.0,40.0,1018.5,20.0,4.6,23,1,2,0,696.05
2016-02-24 00:00:00,Rat_office_Adele,704.52,Rat,5.6,8.0,5.0,-1.0,40.0,1017.3,40.0,4.6,0,2,2,0,704.52
2016-02-24 01:00:00,Rat_office_Adele,714.19,Rat,5.6,8.0,5.0,-1.0,-1.0,1017.0,50.0,4.1,1,2,2,0,714.19
2016-02-24 02:00:00,Rat_office_Adele,712.35,Rat,5.6,8.0,5.0,-1.0,-1.0,1016.5,30.0,4.1,2,2,2,0,712.35
2016-02-24 03:00:00,Rat_office_Adele,698.18,Rat,5.6,8.0,4.4,3.0,-1.0,1015.1,30.0,3.6,3,2,2,0,698.18
2016-02-24 04:00:00,Rat_office_Adele,695.74,Rat,5.6,8.0,4.4,5.0,-1.0,1014.4,20.0,4.1,4,2,2,0,695.74
2016-02-24 05:00:00,Rat_office_Adele,774.89,Rat,5.6,8.0,4.4,-1.0,-1.0,1013.3,40.0,3.6,5,2,2,0,774.89
2016-02-24 06:00:00,Rat_office_Adele,942.2,Rat,5.6,8.0,4.4,-1.0,-1.0,1013.3,30.0,3.6,6,2,2,0,942.2
2016-02-24 07:00:00,Rat_office_Adele,975.06,Rat,5.6,8.0,5.0,3.0,10.0,1011.3,50.0,4.1,7,2,2,0,975.06
2016-02-24 08:00:00,Rat_office_Adele,1002.13,Rat,5.6,8.0,5.0,3.0,10.0,1010.0,40.0,3.6,8,2,2,0,1002.13
2016-02-24 09:00:00,Rat_office_Adele,1037.86,Rat,6.7,8.0,6.1,2.0,10.0,1010.0,50.0,2.6,9,2,2,0,1037.86
2016-02-24 10:00:00,Rat_office_Adele,1039.25,Rat,7.2,8.0,6.7,-1.0,10.0,1007.5,360.0,2.1,10,2,2,0,1039.25
2016-02-24 11:00:00,Rat_office_Adele,1037.25,Rat,8.3,8.0,7.8,3.0,10.0,1005.8,20.0,3.1,11,2,2,0,1037.25
2016-02-24 12:00:00,Rat_office_Adele,986.08,Rat,11.1,8.0,10.6,5.0,10.0,1005.8,0.0,0.0,12,2,2,0,986.08
2016-02-24 13:00:00,Rat_office_Adele,992.1,Rat,12.2,8.0,11.7,0.0,20.0,1002.0,0.0,0.0,13,2,2,0,992.1
2016-02-24 14:00:00,Rat_office_Adele,1001.17,Rat,15.0,8.0,13.9,-1.0,20.0,1000.0,240.0,2.6,14,2,2,0,1001.17
2016-02-24 15:00:00,Rat_office_Adele,984.83,Rat,18.3,8.0,16.1,-1.0,20.0,997.8,160.0,6.7,15,2,2,0,984.83
2016-02-24 16:00:00,Rat_office_Adele,942.57,Rat,17.2,8.0,16.1,43.0,20.0,996.2,140.0,7.2,16,2,2,0,942.57
2016-02-24 17:00:00,Rat_office_Adele,952.44,Rat,17.8,8.0,16.1,18.0,20.0,994.2,150.0,8.2,17,2,2,0,952.44
2016-02-24 18:00:00,Rat_office_Adele,913.11,Rat,18.3,8.0,15.6,-1.0,20.0,994.2,150.0,9.8,18,2,2,0,913.11
2016-02-24 19:00:00,Rat_office_Adele,766.23,Rat,15.6,8.0,14.4,40.0,200.0,992.8,210.0,5.7,19,2,2,0,766.23
2016-02-24 20:00:00,Rat_office_Adele,714.64,Rat,16.7,8.0,13.3,5.0,200.0,991.7,190.0,5.7,20,2,2,0,714.64
2016-02-24 21:00:00,Rat_office_Adele,698.2,Rat,13.9,8.0,12.2,0.0,200.0,991.5,180.0,5.7,21,2,2,0,698.2
2016-02-24 22:00:00,Rat_office_Adele,688.68,Rat,14.4,4.0,12.2,0.0,200.0,991.9,190.0,6.2,22,2,2,0,688.68
2016-02-24 23:00:00,Rat_office_Adele,672.57,Rat,16.1,2.0,12.8,0.0,200.0,991.9,200.0,6.2,23,2,2,0,672.57
2016-02-25 00:00:00,Rat_office_Adele,681.75,Rat,16.1,2.0,8.3,0.0,200.0,992.3,220.0,9.8,0,3,2,0,681.75
2016-02-25 01:00:00,Rat_office_Adele,635.64,Rat,13.9,0.0,6.1,0.0,50.0,992.4,200.0,8.8,1,3,2,0,635.64
2016-02-25 02:00:00,Rat_office_Adele,664.7,Rat,12.8,2.0,5.6,0.0,50.0,992.6,200.0,8.8,2,3,2,0,664.7
2016-02-25 03:00:00,Rat_office_Adele,664.23,Rat,11.7,2.0,3.9,0.0,50.0,992.4,210.0,7.7,3,3,2,0,664.23
2016-02-25 04:00:00,Rat_office_Adele,654.03,Rat,11.7,6.0,3.9,0.0,50.0,992.6,210.0,8.8,4,3,2,0,654.03
2016-02-25 05:00:00,Rat_office_Adele,744.85,Rat,10.6,6.0,3.3,0.0,50.0,992.8,220.0,9.8,5,3,2,0,744.85
2016-02-25 06:00:00,Rat_office_Adele,949.63,Rat,9.4,6.0,2.2,0.0,50.0,993.5,220.0,9.8,6,3,2,0,949.63
2016-02-25 07:00:00,Rat_office_Adele,924.98,Rat,8.9,6.0,0.6,-1.0,-1.0,994.8,260.0,6.7,7,3,2,0,924.98
2016-02-25 08:00:00,Rat_office_Adele,939.63,Rat,8.3,6.0,2.2,0.0,-1.0,995.8,240.0,3.6,8,3,2,0,939.63
2016-02-25 09:00:00,Rat_office_Adele,984.39,Rat,8.3,6.0,-1.7,0.0,-1.0,996.8,280.0,8.2,9,3,2,0,984.39
2016-02-25 10:00:00,Rat_office_Adele,996.96,Rat,9.4,8.0,-1.7,0.0,-1.0,997.2,260.0,5.1,10,3,2,0,996.96
2016-02-25 11:00:00,Rat_office_Adele,949.46,Rat,8.9,8.0,-3.3,0.0,-1.0,997.8,240.0,7.2,11,3,2,0,949.46
2016-02-25 12:00:00,Rat_office_Adele,964.33,Rat,8.3,8.0,-2.2,0.0,-1.0,998.2,240.0,6.7,12,3,2,0,964.33
2016-02-25 13:00:00,Rat_office_Adele,986.1,Rat,8.3,8.0,-3.9,0.0,-1.0,998.9,280.0,10.3,13,3,2,0,986.1
2016-02-25 14:00:00,Rat_office_Adele,959.19,Rat,8.3,8.0,-3.3,0.0,-1.0,999.8,280.0,6.7,14,3,2,0,959.19
2016-02-25 15:00:00,Rat_office_Adele,951.67,Rat,8.3,8.0,-4.4,-1.0,-1.0,1000.8,270.0,9.8,15,3,2,0,951.67
2016-02-25 16:00:00,Rat_office_Adele,917.24,Rat,7.8,8.0,-3.9,0.0,-1.0,1001.5,260.0,8.8,16,3,2,0,917.24
2016-02-25 17:00:00,Rat_office_Adele,918.58,Rat,7.8,8.0,-4.4,0.0,-1.0,1002.6,280.0,8.2,17,3,2,0,918.58
2016-02-25 18:00:00,Rat_office_Adele,916.65,Rat,7.8,8.0,-4.4,0.0,-1.0,1003.3,270.0,6.2,18,3,2,0,916.65
2016-02-25 19:00:00,Rat_office_Adele,794.62,Rat,7.2,8.0,-4.4,0.0,0.0,1004.1,260.0,6.2,19,3,2,0,794.62
2016-02-25 20:00:00,Rat_office_Adele,744.41,Rat,6.7,8.0,-5.0,0.0,0.0,1005.2,270.0,6.7,20,3,2,0,744.41
2016-02-25 21:00:00,Rat_office_Adele,675.24,Rat,6.1,8.0,-4.4,0.0,0.0,1006.0,280.0,4.6,21,3,2,0,675.24
2016-02-25 22:00:00,Rat_office_Adele,715.45,Rat,6.1,6.0,-5.0,0.0,0.0,1006.9,280.0,10.8,22,3,2,0,715.45
2016-02-25 23:00:00,Rat_office_Adele,667.92,Rat,5.0,6.0,-5.0,0.0,0.0,1007.6,300.0,6.7,23,3,2,0,667.92
2016-02-26 00:00:00,Rat_office_Adele,733.84,Rat,4.4,6.0,-5.0,-1.0,0.0,1008.7,300.0,9.8,0,4,2,0,733.84
2016-02-26 01:00:00,Rat_office_Adele,691.54,Rat,3.9,6.0,-4.4,0.0,-1.0,1009.6,320.0,4.1,1,4,2,0,691.54
2016-02-26 02:00:00,Rat_office_Adele,731.01,Rat,3.9,6.0,-5.6,0.0,-1.0,1010.7,310.0,8.2,2,4,2,0,731.01
2016-02-26 03:00:00,Rat_office_Adele,688.96,Rat,2.2,6.0,-7.2,0.0,-1.0,1011.5,330.0,7.2,3,4,2,0,688.96
2016-02-26 04:00:00,Rat_office_Adele,734.43,Rat,2.2,4.0,-7.8,0.0,-1.0,1012.0,320.0,5.7,4,4,2,0,734.43
2016-02-26 05:00:00,Rat_office_Adele,802.25,Rat,1.7,4.0,-7.8,0.0,-1.0,1012.5,320.0,5.7,5,4,2,0,802.25
2016-02-26 06:00:00,Rat_office_Adele,965.7,Rat,1.7,4.0,-6.7,0.0,-1.0,1013.5,330.0,4.1,6,4,2,0,965.7
2016-02-26 07:00:00,Rat_office_Adele,978.84,Rat,2.2,8.0,-6.1,0.0,-1.0,1014.2,320.0,7.2,7,4,2,0,978.84
2016-02-26 08:00:00,Rat_office_Adele,1003.96,Rat,2.2,8.0,-6.1,0.0,-1.0,1015.4,330.0,7.7,8,4,2,0,1003.96
2016-02-26 09:00:00,Rat_office_Adele,1026.33,Rat,2.8,8.0,-7.2,0.0,-1.0,1016.5,300.0,8.2,9,4,2,0,1026.33
2016-02-26 10:00:00,Rat_office_Adele,1032.5,Rat,2.8,6.0,-8.9,0.0,-1.0,1017.0,320.0,10.8,10,4,2,0,1032.5
2016-02-26 11:00:00,Rat_office_Adele,990.84,Rat,3.9,6.0,-7.8,0.0,-1.0,1017.7,300.0,10.8,11,4,2,0,990.84
2016-02-26 12:00:00,Rat_office_Adele,955.72,Rat,3.9,4.0,-8.9,0.0,-1.0,1018.0,300.0,10.8,12,4,2,0,955.72
2016-02-26 13:00:00,Rat_office_Adele,954.28,Rat,3.9,2.0,-9.4,0.0,-1.0,1018.0,320.0,8.2,13,4,2,0,954.28
2016-02-26 14:00:00,Rat_office_Adele,947.96,Rat,4.4,2.0,-10.6,0.0,-1.0,1017.9,300.0,8.2,14,4,2,0,947.96
2016-02-26 15:00:00,Rat_office_Adele,903.34,Rat,4.4,2.0,-10.0,0.0,-1.0,1018.1,310.0,9.8,15,4,2,0,903.34
2016-02-26 16:00:00,Rat_office_Adele,869.92,Rat,3.9,2.0,-10.6,0.0,-1.0,1019.0,320.0,9.3,16,4,2,0,869.92
2016-02-26 17:00:00,Rat_office_Adele,858.94,Rat,3.3,2.0,-10.6,0.0,-1.0,1019.4,300.0,8.8,17,4,2,0,858.94
2016-02-26 18:00:00,Rat_office_Adele,872.43,Rat,2.2,4.0,-10.6,0.0,-1.0,1019.9,310.0,7.2,18,4,2,0,872.43
2016-02-26 19:00:00,Rat_office_Adele,753.79,Rat,1.7,4.0,-10.6,0.0,-1.0,1020.9,310.0,6.2,19,4,2,0,753.79
2016-02-26 20:00:00,Rat_office_Adele,776.31,Rat,1.1,4.0,-10.0,0.0,-1.0,1021.2,300.0,5.1,20,4,2,0,776.31
2016-02-26 21:00:00,Rat_office_Adele,707.03,Rat,1.1,4.0,-10.0,0.0,-1.0,1021.7,320.0,7.2,21,4,2,0,707.03
2016-02-26 22:00:00,Rat_office_Adele,723.72,Rat,0.6,4.0,-9.4,0.0,-1.0,1022.2,320.0,5.7,22,4,2,0,723.72
2016-02-26 23:00:00,Rat_office_Adele,715.18,Rat,0.0,2.0,-10.0,0.0,-1.0,1022.5,320.0,3.6,23,4,2,0,715.18
2016-02-27 00:00:00,Rat_office_Adele,730.92,Rat,0.0,2.0,-10.6,0.0,-1.0,1022.6,320.0,2.1,0,5,2,1,730.92
2016-02-27 01:00:00,Rat_office_Adele,711.57,Rat,0.0,4.0,-10.0,0.0,-1.0,1022.8,300.0,2.6,1,5,2,1,711.57
2016-02-27 02:00:00,Rat_office_Adele,727.28,Rat,-0.6,4.0,-10.0,0.0,-1.0,1023.0,280.0,3.1,2,5,2,1,727.28
2016-02-27 03:00:00,Rat_office_Adele,721.46,Rat,-0.6,0.0,-10.0,0.0,-1.0,1022.7,260.0,2.1,3,5,2,1,721.46
2016-02-27 04:00:00,Rat_office_Adele,714.43,Rat,-1.1,4.0,-10.0,0.0,-1.0,1022.5,290.0,2.1,4,5,2,1,714.43
2016-02-27 05:00:00,Rat_office_Adele,750.93,Rat,-2.2,4.0,-8.9,0.0,-1.0,1022.7,210.0,2.1,5,5,2,1,750.93
2016-02-27 06:00:00,Rat_office_Adele,761.05,Rat,-2.2,4.0,-8.9,0.0,-1.0,1022.9,210.0,2.6,6,5,2,1,761.05
2016-02-27 07:00:00,Rat_office_Adele,801.54,Rat,-2.2,6.0,-8.3,0.0,-1.0,1023.0,230.0,2.6,7,5,2,1,801.54
2016-02-27 08:00:00,Rat_office_Adele,757.34,Rat,-0.6,6.0,-8.3,0.0,-1.0,1023.2,230.0,2.6,8,5,2,1,757.34
2016-02-27 09:00:00,Rat_office_Adele,766.2,Rat,0.6,6.0,-8.9,0.0,-1.0,1023.4,200.0,3.1,9,5,2,1,766.2
2016-02-27 10:00:00,Rat_office_Adele,726.45,Rat,3.3,4.0,-8.3,0.0,-1.0,1023.0,260.0,4.1,10,5,2,1,726.45
2016-02-27 11:00:00,Rat_office_Adele,721.97,Rat,3.9,4.0,-8.9,0.0,-1.0,1022.2,260.0,2.1,11,5,2,1,721.97
2016-02-27 12:00:00,Rat_office_Adele,692.91,Rat,5.0,4.0,-8.3,0.0,-1.0,1021.3,260.0,3.1,12,5,2,1,692.91
2016-02-27 13:00:00,Rat_office_Adele,705.67,Rat,6.7,6.0,-7.2,0.0,-1.0,1020.3,280.0,5.1,13,5,2,1,705.67
2016-02-27 14:00:00,Rat_office_Adele,678.8,Rat,7.2,4.0,-6.7,0.0,-1.0,1019.6,260.0,4.6,14,5,2,1,678.8
2016-02-27 15:00:00,Rat_office_Adele,682.35,Rat,7.2,4.0,-7.2,0.0,-1.0,1018.7,270.0,5.7,15,5,2,1,682.35
2016-02-27 16:00:00,Rat_office_Adele,617.73,Rat,8.3,2.0,-6.1,0.0,-1.0,1018.7,290.0,6.2,16,5,2,1,617.73
2016-02-27 17:00:00,Rat_office_Adele,626.11,Rat,7.8,4.0,-6.7,0.0,-1.0,1018.3,220.0,4.6,17,5,2,1,626.11
2016-02-27 18:00:00,Rat_office_Adele,637.8,Rat,7.2,2.0,-6.1,0.0,-1.0,1018.6,220.0,4.1,18,5,2,1,637.8
2016-02-27 19:00:00,Rat_office_Adele,660.97,Rat,5.6,0.0,-5.6,0.0,-1.0,1018.7,210.0,3.1,19,5,2,1,660.97
2016-02-27 20:00:00,Rat_office_Adele,667.74,Rat,4.4,0.0,-1.7,0.0,-1.0,1019.1,210.0,2.1,20,5,2,1,667.74
2016-02-27 21:00:00,Rat_office_Adele,696.48,Rat,5.0,0.0,-3.3,0.0,-1.0,1019.1,200.0,2.1,21,5,2,1,696.48
2016-02-27 22:00:00,Rat_office_Adele,702.76,Rat,5.0,0.0,-4.4,0.0,-1.0,1019.5,230.0,2.1,22,5,2,1,702.76
2016-02-27 23:00:00,Rat_office_Adele,708.78,Rat,3.9,0.0,-2.2,0.0,-1.0,1019.4,190.0,2.1,23,5,2,1,708.78
2016-02-28 00:00:00,Rat_office_Adele,716.01,Rat,2.8,0.0,-1.7,0.0,-1.0,1019.2,190.0,2.6,0,6,2,1,716.01
2016-02-28 01:00:00,Rat_office_Adele,726.76,Rat,2.2,0.0,-2.8,0.0,-1.0,1018.9,200.0,2.6,1,6,2,1,726.76
2016-02-28 02:00:00,Rat_office_Adele,724.31,Rat,1.1,0.0,-2.8,0.0,-1.0,1018.4,210.0,3.1,2,6,2,1,724.31
2016-02-28 03:00:00,Rat_office_Adele,726.06,Rat,1.1,2.0,-3.3,0.0,-1.0,1018.3,210.0,2.1,3,6,2,1,726.06
2016-02-28 04:00:00,Rat_office_Adele,710.15,Rat,1.1,0.0,-3.3,0.0,-1.0,1018.2,200.0,3.1,4,6,2,1,710.15
2016-02-28 05:00:00,Rat_office_Adele,763.73,Rat,0.6,0.0,-3.3,0.0,-1.0,1018.3,220.0,2.6,5,6,2,1,763.73
2016-02-28 06:00:00,Rat_office_Adele,760.18,Rat,1.1,0.0,-3.3,0.0,-1.0,1018.5,210.0,3.1,6,6,2,1,760.18
2016-02-28 07:00:00,Rat_office_Adele,790.54,Rat,0.6,2.0,-3.3,0.0,-1.0,1018.4,210.0,3.1,7,6,2,1,790.54
2016-02-28 08:00:00,Rat_office_Adele,748.4,Rat,3.3,2.0,-2.2,0.0,-1.0,1018.6,210.0,3.1,8,6,2,1,748.4
2016-02-28 09:00:00,Rat_office_Adele,728.6,Rat,5.6,4.0,-1.7,0.0,-1.0,1018.5,190.0,3.6,9,6,2,1,728.6
2016-02-28 10:00:00,Rat_office_Adele,711.59,Rat,8.3,4.0,-0.6,0.0,-1.0,1018.4,170.0,4.6,10,6,2,1,711.59
2016-02-28 11:00:00,Rat_office_Adele,711.6,Rat,10.6,2.0,0.6,0.0,-1.0,1017.5,160.0,5.1,11,6,2,1,711.6
2016-02-28 12:00:00,Rat_office_Adele,684.74,Rat,13.3,2.0,0.0,0.0,-1.0,1016.8,170.0,3.6,12,6,2,1,684.74
2016-02-28 13:00:00,Rat_office_Adele,698.16,Rat,15.0,2.0,0.0,0.0,-1.0,1015.4,180.0,5.7,13,6,2,1,698.16
2016-02-28 14:00:00,Rat_office_Adele,711.9,Rat,16.7,2.0,0.6,0.0,-1.0,1014.2,180.0,6.2,14,6,2,1,711.9
2016-02-28 15:00:00,Rat_office_Adele,713.77,Rat,18.3,2.0,0.0,0.0,-1.0,1013.2,180.0,5.7,15,6,2,1,713.77
2016-02-28 16:00:00,Rat_office_Adele,681.87,Rat,17.2,0.0,1.1,0.0,-1.0,1012.4,180.0,5.7,16,6,2,1,681.87
2016-02-28 17:00:00,Rat_office_Adele,668.01,Rat,16.7,0.0,1.1,0.0,-1.0,1011.5,200.0,8.2,17,6,2,1,668.01
2016-02-28 18:00:00,Rat_office_Adele,707.76,Rat,15.6,0.0,1.1,0.0,-1.0,1011.2,190.0,6.2,18,6,2,1,707.76
2016-02-28 19:00:00,Rat_office_Adele,685.36,Rat,12.8,0.0,2.2,0.0,-1.0,1011.0,180.0,6.2,19,6,2,1,685.36
2016-02-28 20:00:00,Rat_office_Adele,721.19,Rat,13.3,0.0,1.1,0.0,-1.0,1010.5,190.0,6.2,20,6,2,1,721.19
2016-02-28 21:00:00,Rat_office_Adele,687.5,Rat,13.9,0.0,0.0,0.0,-1.0,1010.5,200.0,6.7,21,6,2,1,687.5
2016-02-28 22:00:00,Rat_office_Adele,694.49,Rat,13.9,0.0,0.0,0.0,-1.0,1010.0,190.0,7.7,22,6,2,1,694.49
2016-02-28 23:00:00,Rat_office_Adele,658.47,Rat,13.3,0.0,-0.6,0.0,-1.0,1009.4,200.0,7.2,23,6,2,1,658.47
2016-02-29 00:00:00,Rat_office_Adele,693.18,Rat,12.8,0.0,-0.6,0.0,-1.0,1008.9,210.0,7.7,0,0,2,0,693.18
2016-02-29 01:00:00,Rat_office_Adele,668.28,Rat,11.7,0.0,-0.6,0.0,-1.0,1008.3,200.0,5.1,1,0,2,0,668.28
2016-02-29 02:00:00,Rat_office_Adele,693.92,Rat,11.7,0.0,-0.6,0.0,-1.0,1007.4,210.0,6.2,2,0,2,0,693.92
2016-02-29 03:00:00,Rat_office_Adele,665.75,Rat,11.7,0.0,0.0,0.0,-1.0,1006.1,210.0,7.2,3,0,2,0,665.75
2016-02-29 04:00:00,Rat_office_Adele,673.8,Rat,11.7,0.0,0.0,0.0,-1.0,1005.4,200.0,6.7,4,0,2,0,673.8
2016-02-29 05:00:00,Rat_office_Adele,759.82,Rat,11.7,0.0,0.6,0.0,-1.0,1005.0,200.0,6.7,5,0,2,0,759.82
2016-02-29 06:00:00,Rat_office_Adele,925.91,Rat,11.7,0.0,0.6,0.0,-1.0,1004.7,210.0,6.2,6,0,2,0,925.91
2016-02-29 07:00:00,Rat_office_Adele,933.56,Rat,11.7,6.0,0.6,0.0,-1.0,1004.8,210.0,5.7,7,0,2,0,933.56
2016-02-29 08:00:00,Rat_office_Adele,948.99,Rat,12.2,6.0,0.6,0.0,-1.0,1005.5,210.0,5.7,8,0,2,0,948.99
2016-02-29 09:00:00,Rat_office_Adele,991.15,Rat,12.8,6.0,1.1,0.0,-1.0,1006.0,210.0,5.1,9,0,2,0,991.15
2016-02-29 10:00:00,Rat_office_Adele,979.46,Rat,14.4,6.0,1.1,0.0,-1.0,1006.8,240.0,3.1,10,0,2,0,979.46
2016-02-29 11:00:00,Rat_office_Adele,965.31,Rat,17.2,4.0,2.2,0.0,-1.0,1007.2,260.0,3.6,11,0,2,0,965.31
2016-02-29 12:00:00,Rat_office_Adele,940.42,Rat,17.8,4.0,3.9,0.0,-1.0,1008.0,300.0,7.2,12,0,2,0,940.42
2016-02-29 13:00:00,Rat_office_Adele,899.92,Rat,17.8,4.0,2.8,0.0,-1.0,1008.8,290.0,7.7,13,0,2,0,899.92
2016-02-29 14:00:00,Rat_office_Adele,883.54,Rat,17.8,4.0,2.2,0.0,-1.0,1009.8,320.0,10.3,14,0,2,0,883.54
2016-02-29 15:00:00,Rat_office_Adele,849.88,Rat,17.2,2.0,1.1,0.0,-1.0,1011.2,310.0,8.2,15,0,2,0,849.88
2016-02-29 16:00:00,Rat_office_Adele,829.01,Rat,16.7,2.0,0.6,0.0,-1.0,1012.2,290.0,6.7,16,0,2,0,829.01
2016-02-29 17:00:00,Rat_office_Adele,811.49,Rat,16.1,2.0,0.0,0.0,-1.0,1012.7,320.0,5.1,17,0,2,0,811.49
2016-02-29 18:00:00,Rat_office_Adele,785.62,Rat,15.0,2.0,-1.1,0.0,-1.0,1013.6,340.0,4.1,18,0,2,0,785.62
2016-02-29 19:00:00,Rat_office_Adele,667.26,Rat,13.3,0.0,0.0,0.0,-1.0,1014.8,350.0,2.1,19,0,2,0,667.26
2016-02-29 20:00:00,Rat_office_Adele,716.78,Rat,12.8,0.0,-0.6,0.0,-1.0,1015.5,310.0,2.6,20,0,2,0,716.78
2016-02-29 21:00:00,Rat_office_Adele,656.83,Rat,12.8,0.0,-2.2,0.0,-1.0,1016.2,270.0,1.5,21,0,2,0,656.83
2016-02-29 22:00:00,Rat_office_Adele,630.05,Rat,12.2,0.0,-2.2,0.0,-1.0,1016.7,240.0,2.6,22,0,2,0,630.05
2016-02-29 23:00:00,Rat_office_Adele,648.65,Rat,9.4,0.0,2.2,0.0,-1.0,1017.2,0.0,0.0,23,0,2,0,648.65
2016-03-01 00:00:00,Rat_office_Adele,610.45,Rat,7.2,0.0,1.1,0.0,-1.0,1017.2,200.0,1.5,0,1,3,0,610.45
2016-03-01 01:00:00,Rat_office_Adele,651.96,Rat,6.7,0.0,2.2,0.0,-1.0,1017.9,0.0,0.0,1,1,3,0,651.96
2016-03-01 02:00:00,Rat_office_Adele,627.45,Rat,6.7,0.0,3.3,0.0,-1.0,1018.1,0.0,0.0,2,1,3,0,627.45
2016-03-01 03:00:00,Rat_office_Adele,685.57,Rat,6.1,0.0,2.8,0.0,-1.0,1018.5,10.0,1.5,3,1,3,0,685.57
2016-03-01 04:00:00,Rat_office_Adele,613.92,Rat,5.6,0.0,2.8,0.0,-1.0,1018.9,0.0,0.0,4,1,3,0,613.92
2016-03-01 05:00:00,Rat_office_Adele,727.91,Rat,5.6,0.0,1.1,0.0,-1.0,1019.5,0.0,0.0,5,1,3,0,727.91
2016-03-01 06:00:00,Rat_office_Adele,893.7,Rat,4.4,2.0,1.7,0.0,-1.0,1019.7,0.0,0.0,6,1,3,0,893.7
2016-03-01 07:00:00,Rat_office_Adele,911.17,Rat,5.0,2.0,1.1,0.0,-1.0,1019.6,200.0,1.5,7,1,3,0,911.17
2016-03-01 08:00:00,Rat_office_Adele,909.24,Rat,6.7,2.0,3.3,0.0,-1.0,1019.6,0.0,0.0,8,1,3,0,909.24
2016-03-01 09:00:00,Rat_office_Adele,903.35,Rat,9.4,2.0,1.7,0.0,-1.0,1020.5,200.0,2.6,9,1,3,0,903.35
2016-03-01 10:00:00,Rat_office_Adele,902.76,Rat,12.8,2.0,0.0,0.0,-1.0,1019.9,180.0,2.6,10,1,3,0,902.76
2016-03-01 11:00:00,Rat_office_Adele,899.06,Rat,16.1,2.0,0.0,0.0,-1.0,1019.3,190.0,5.7,11,1,3,0,899.06
2016-03-01 12:00:00,Rat_office_Adele,891.05,Rat,17.2,2.0,-0.6,0.0,-1.0,1017.7,170.0,7.7,12,1,3,0,891.05
2016-03-01 13:00:00,Rat_office_Adele,887.94,Rat,17.2,4.0,1.1,0.0,-1.0,1015.9,170.0,5.7,13,1,3,0,887.94
2016-03-01 14:00:00,Rat_office_Adele,897.84,Rat,17.8,4.0,0.0,0.0,-1.0,1014.2,150.0,6.2,14,1,3,0,897.84
2016-03-01 15:00:00,Rat_office_Adele,877.08,Rat,18.3,4.0,1.1,0.0,-1.0,1012.7,150.0,6.7,15,1,3,0,877.08
2016-03-01 16:00:00,Rat_office_Adele,860.54,Rat,16.1,6.0,0.6,0.0,-1.0,1011.7,130.0,6.2,16,1,3,0,860.54
2016-03-01 17:00:00,Rat_office_Adele,847.36,Rat,15.6,6.0,1.1,0.0,-1.0,1010.6,150.0,6.7,17,1,3,0,847.36
2016-03-01 18:00:00,Rat_office_Adele,834.13,Rat,14.4,6.0,3.9,0.0,-1.0,1009.0,160.0,4.1,18,1,3,0,834.13
2016-03-01 19:00:00,Rat_office_Adele,746.43,Rat,13.3,6.0,6.1,0.0,-1.0,1007.6,160.0,4.1,19,1,3,0,746.43
2016-03-01 20:00:00,Rat_office_Adele,689.69,Rat,13.3,6.0,7.2,0.0,-1.0,1006.0,170.0,5.1,20,1,3,0,689.69
2016-03-01 21:00:00,Rat_office_Adele,649.54,Rat,13.9,6.0,7.2,0.0,-1.0,1004.3,180.0,6.2,21,1,3,0,649.54
2016-03-01 22:00:00,Rat_office_Adele,627.4,Rat,14.4,6.0,7.2,0.0,-1.0,1002.5,180.0,8.2,22,1,3,0,627.4
2016-03-01 23:00:00,Rat_office_Adele,627.57,Rat,16.1,6.0,7.2,-1.0,-1.0,1001.9,190.0,7.7,23,1,3,0,627.57
2016-03-02 00:00:00,Rat_office_Adele,629.88,Rat,15.0,6.0,8.9,-1.0,-1.0,1001.0,200.0,6.7,0,2,3,0,629.88
2016-03-02 01:00:00,Rat_office_Adele,627.8,Rat,14.4,8.0,10.0,8.0,5.0,1001.3,210.0,5.7,1,2,3,0,627.8
2016-03-02 02:00:00,Rat_office_Adele,630.18,Rat,13.3,8.0,11.7,10.0,5.0,1001.4,210.0,7.2,2,2,3,0,630.18
2016-03-02 03:00:00,Rat_office_Adele,627.97,Rat,13.9,8.0,10.6,5.0,5.0,1001.8,270.0,5.7,3,2,3,0,627.97
2016-03-02 04:00:00,Rat_office_Adele,622.62,Rat,12.2,8.0,7.8,3.0,5.0,1002.3,240.0,3.6,4,2,3,0,622.62
2016-03-02 05:00:00,Rat_office_Adele,675.07,Rat,11.1,8.0,2.2,-1.0,5.0,1004.0,310.0,13.9,5,2,3,0,675.07
2016-03-02 06:00:00,Rat_office_Adele,834.73,Rat,7.8,2.0,-1.7,0.0,5.0,1005.7,310.0,10.3,6,2,3,0,834.73
2016-03-02 07:00:00,Rat_office_Adele,839.54,Rat,6.1,2.0,-2.8,0.0,20.0,1008.2,320.0,9.3,7,2,3,0,839.54
